;VARIABLE_CIBLE
220677;0.6
220678;0.4
220679;0.8
220680;0.4
220681;0.6
220682;0.4
220683;0.6
220684;0.8
220685;0.4
220686;0.8
220687;0.2
220688;0.8
220689;0.6
220690;0.6
220691;0.6
220692;0.8
220693;0.6
220694;0.6
220695;0.4
220696;0.0
220697;0.8
220698;0.8
220699;0.8
220700;0.6
220701;0.4
220702;0.8
220703;0.4
220704;0.4
220705;0.8
220706;0.4
220707;0.6
220708;0.6
220709;0.4
220710;0.6
220711;0.8
220712;0.4
220713;0.2
220714;0.4
220715;0.8
220716;1.0
220717;0.2
220718;0.8
220719;0.8
220720;0.4
220721;0.6
220722;0.6
220723;0.6
220724;0.4
220725;0.4
220726;0.6
220727;0.4
220728;0.4
220729;0.4
220730;0.2
220731;0.4
220732;0.6
220733;0.8
220734;0.4
220735;0.8
220736;0.6
220737;0.6
220738;0.6
220739;0.8
220740;0.6
220741;0.4
220742;0.8
220743;1.0
220744;0.6
220745;0.4
220746;0.2
220747;0.6
220748;0.4
220749;0.4
220750;0.8
220751;0.8
220752;0.4
220753;0.2
220754;0.6
220755;0.8
220756;0.2
220757;0.6
220758;1.0
220759;0.6
220760;0.8
220761;0.2
220762;0.6
220763;0.6
220764;0.4
220765;0.6
220766;0.6
220767;1.0
220768;0.4
220769;1.0
220770;0.4
220771;0.4
220772;0.4
220773;0.4
220774;0.8
220775;0.4
220776;1.0
220777;0.4
220778;0.0
220779;0.2
220780;0.6
220781;0.6
220782;1.0
220783;1.0
220784;0.2
220785;0.6
220786;0.6
220787;0.6
220788;0.6
220789;0.8
220790;0.8
220791;0.2
220792;1.0
220793;0.8
220794;0.8
220795;0.4
220796;0.2
220797;0.4
220798;1.0
220799;0.6
220800;0.6
220801;0.8
220802;0.6
220803;0.4
220804;0.2
220805;0.6
220806;0.6
220807;0.8
220808;0.8
220809;0.6
220810;0.6
220811;0.2
220812;0.0
220813;0.4
220814;0.8
220815;0.4
220816;0.4
220817;0.8
220818;1.0
220819;0.6
220820;0.0
220821;0.8
220822;0.4
220823;0.4
220824;0.4
220825;0.2
220826;0.4
220827;0.6
220828;0.8
220829;1.0
220830;0.4
220831;0.6
220832;0.4
220833;0.8
220834;0.8
220835;0.6
220836;0.6
220837;0.6
220838;0.6
220839;0.8
220840;0.0
220841;0.2
220842;0.8
220843;0.6
220844;0.8
220845;0.2
220846;0.4
220847;0.8
220848;0.8
220849;0.8
220850;0.4
220851;0.4
220852;0.4
220853;0.6
220854;0.6
220855;0.6
220856;0.4
220857;0.0
220858;0.6
220859;0.8
220860;0.6
220861;0.6
220862;0.8
220863;0.4
220864;0.6
220865;0.6
220866;0.0
220867;0.6
220868;0.4
220869;1.0
220870;1.0
220871;0.4
220872;0.6
220873;0.8
220874;0.6
220875;0.8
220876;0.2
220877;0.8
220878;1.0
220879;0.6
220880;1.0
220881;0.8
220882;0.2
220883;0.2
220884;0.8
220885;0.2
220886;0.2
220887;0.6
220888;0.4
220889;0.6
220890;1.0
220891;0.8
220892;0.2
220893;0.8
220894;0.8
220895;0.8
220896;0.8
220897;0.4
220898;0.6
220899;0.8
220900;1.0
220901;0.6
220902;0.8
220903;0.6
220904;1.0
220905;0.8
220906;0.6
220907;0.2
220908;0.2
220909;1.0
220910;0.4
220911;0.4
220912;0.2
220913;1.0
220914;0.2
220915;0.4
220916;0.8
220917;0.8
220918;0.8
220919;1.0
220920;0.8
220921;0.8
220922;0.4
220923;0.8
220924;0.6
220925;0.6
220926;0.2
220927;0.4
220928;0.4
220929;0.4
220930;0.6
220931;0.4
220932;0.2
220933;0.8
220934;1.0
220935;1.0
220936;0.8
220937;1.0
220938;0.8
220939;0.4
220940;0.0
220941;1.0
220942;0.6
220943;0.6
220944;1.0
220945;0.2
220946;0.6
220947;0.8
220948;0.6
220949;0.6
220950;0.4
220951;0.4
220952;0.8
220953;0.4
220954;0.6
220955;0.6
220956;0.0
220957;0.2
220958;0.4
220959;0.6
220960;0.4
220961;0.0
220962;0.8
220963;0.4
220964;0.4
220965;0.8
220966;0.6
220967;0.6
220968;0.8
220969;0.4
220970;0.6
220971;0.8
220972;0.4
220973;0.6
220974;0.8
220975;0.8
220976;0.8
220977;0.8
220978;0.6
220979;0.8
220980;0.4
220981;0.8
220982;0.6
220983;0.2
220984;1.0
220985;0.8
220986;0.8
220987;0.6
220988;0.6
220989;0.4
220990;0.6
220991;0.4
220992;0.0
220993;0.6
220994;1.0
220995;0.8
220996;0.4
220997;0.8
220998;0.8
220999;0.6
221000;0.6
221001;1.0
221002;0.4
221003;0.2
221004;0.8
221005;0.8
221006;0.8
221007;0.8
221008;0.6
221009;0.6
221010;0.6
221011;1.0
221012;0.0
221013;0.6
221014;0.4
221015;0.6
221016;0.8
221017;0.8
221018;0.8
221019;1.0
221020;0.6
221021;0.6
221022;1.0
221023;0.8
221024;0.8
221025;0.6
221026;0.8
221027;0.4
221028;0.6
221029;0.4
221030;0.4
221031;0.4
221032;0.8
221033;0.6
221034;0.6
221035;0.6
221036;0.6
221037;0.6
221038;0.6
221039;1.0
221040;0.4
221041;0.8
221042;0.4
221043;0.4
221044;0.6
221045;0.8
221046;0.2
221047;0.4
221048;0.8
221049;0.0
221050;0.4
221051;1.0
221052;0.2
221053;0.8
221054;0.4
221055;0.6
221056;0.8
221057;0.4
221058;0.8
221059;0.6
221060;0.6
221061;0.8
221062;0.4
221063;0.8
221064;0.8
221065;0.8
221066;0.6
221067;0.2
221068;0.8
221069;0.6
221070;0.6
221071;0.6
221072;0.8
221073;0.2
221074;0.8
221075;0.8
221076;0.4
221077;0.4
221078;0.6
221079;0.4
221080;1.0
221081;0.8
221082;0.4
221083;0.4
221084;0.4
221085;0.4
221086;0.6
221087;0.8
221088;0.2
221089;0.6
221090;0.6
221091;0.8
221092;0.4
221093;0.6
221094;0.6
221095;0.8
221096;0.4
221097;0.8
221098;0.0
221099;0.2
221100;0.4
221101;0.6
221102;0.4
221103;0.6
221104;0.6
221105;0.4
221106;0.8
221107;0.6
221108;0.4
221109;0.2
221110;0.6
221111;0.4
221112;0.0
221113;1.0
221114;0.4
221115;0.4
221116;0.4
221117;0.6
221118;0.8
221119;0.6
221120;1.0
221121;1.0
221122;0.4
221123;0.4
221124;0.4
221125;0.8
221126;0.4
221127;0.8
221128;0.6
221129;0.6
221130;0.4
221131;0.4
221132;0.6
221133;0.6
221134;0.8
221135;0.4
221136;0.2
221137;0.6
221138;0.8
221139;0.4
221140;0.6
221141;0.2
221142;0.4
221143;0.4
221144;0.2
221145;0.8
221146;0.4
221147;0.6
221148;0.6
221149;0.8
221150;1.0
221151;1.0
221152;0.8
221153;0.6
221154;0.4
221155;0.4
221156;0.8
221157;0.6
221158;0.0
221159;0.8
221160;0.8
221161;0.6
221162;0.8
221163;0.4
221164;0.4
221165;0.6
221166;0.2
221167;0.6
221168;0.4
221169;0.6
221170;0.6
221171;0.4
221172;0.4
221173;0.4
221174;0.8
221175;0.4
221176;0.4
221177;0.8
221178;0.4
221179;0.6
221180;1.0
221181;0.8
221182;0.8
221183;0.4
221184;0.6
221185;1.0
221186;0.4
221187;0.4
221188;0.2
221189;0.6
221190;1.0
221191;0.4
221192;0.4
221193;0.2
221194;0.6
221195;1.0
221196;0.4
221197;0.4
221198;0.2
221199;0.4
221200;0.8
221201;0.8
221202;0.6
221203;1.0
221204;0.6
221205;0.4
221206;0.6
221207;0.6
221208;0.6
221209;0.6
221210;0.6
221211;0.6
221212;0.6
221213;0.8
221214;0.4
221215;0.8
221216;0.6
221217;0.6
221218;0.2
221219;0.8
221220;0.6
221221;0.6
221222;0.4
221223;0.4
221224;0.6
221225;0.4
221226;0.6
221227;0.8
221228;0.6
221229;0.8
221230;0.6
221231;1.0
221232;0.6
221233;0.6
221234;0.8
221235;0.6
221236;0.4
221237;0.2
221238;0.8
221239;0.4
221240;0.6
221241;0.8
221242;0.8
221243;0.6
221244;0.8
221245;0.8
221246;0.8
221247;0.4
221248;0.8
221249;0.4
221250;0.6
221251;0.2
221252;0.4
221253;0.6
221254;0.6
221255;0.8
221256;0.6
221257;0.8
221258;0.8
221259;0.0
221260;0.6
221261;0.6
221262;0.6
221263;0.4
221264;0.6
221265;0.8
221266;0.8
221267;0.6
221268;0.4
221269;0.0
221270;0.2
221271;0.6
221272;0.6
221273;0.0
221274;0.4
221275;0.4
221276;0.6
221277;0.4
221278;0.4
221279;0.8
221280;0.6
221281;1.0
221282;0.6
221283;0.8
221284;0.6
221285;0.2
221286;0.6
221287;0.2
221288;0.6
221289;0.8
221290;0.2
221291;0.6
221292;0.2
221293;0.4
221294;0.6
221295;0.6
221296;0.4
221297;0.6
221298;0.6
221299;0.8
221300;0.4
221301;0.6
221302;0.8
221303;0.6
221304;0.4
221305;0.6
221306;0.8
221307;0.4
221308;0.2
221309;0.6
221310;0.6
221311;0.6
221312;0.8
221313;0.2
221314;0.4
221315;0.2
221316;0.6
221317;0.6
221318;0.6
221319;0.6
221320;0.2
221321;0.4
221322;0.6
221323;1.0
221324;0.4
221325;0.6
221326;0.8
221327;0.6
221328;0.2
221329;0.8
221330;0.0
221331;0.8
221332;0.0
221333;0.0
221334;0.8
221335;0.4
221336;0.8
221337;0.2
221338;0.4
221339;0.2
221340;0.4
221341;0.6
221342;0.6
221343;0.6
221344;0.8
221345;0.8
221346;0.6
221347;0.6
221348;0.2
221349;1.0
221350;0.8
221351;0.6
221352;0.6
221353;0.0
221354;0.6
221355;0.6
221356;0.8
221357;0.2
221358;0.8
221359;0.6
221360;0.4
221361;0.6
221362;1.0
221363;0.6
221364;0.4
221365;0.6
221366;0.2
221367;0.4
221368;0.4
221369;0.6
221370;0.8
221371;0.6
221372;0.8
221373;0.6
221374;0.8
221375;0.4
221376;0.6
221377;0.8
221378;0.6
221379;0.4
221380;0.4
221381;0.6
221382;0.6
221383;0.8
221384;0.8
221385;0.6
221386;0.6
221387;0.4
221388;0.8
221389;0.6
221390;0.6
221391;1.0
221392;0.8
221393;0.6
221394;0.8
221395;0.8
221396;0.6
221397;0.8
221398;0.2
221399;0.8
221400;0.8
221401;0.4
221402;0.8
221403;0.4
221404;0.4
221405;0.6
221406;0.6
221407;1.0
221408;0.8
221409;0.6
221410;0.4
221411;0.2
221412;0.6
221413;0.0
221414;0.8
221415;1.0
221416;0.4
221417;0.8
221418;0.6
221419;1.0
221420;0.8
221421;0.4
221422;1.0
221423;0.6
221424;0.4
221425;1.0
221426;0.4
221427;0.6
221428;0.2
221429;0.4
221430;0.4
221431;0.6
221432;0.4
221433;0.8
221434;0.6
221435;0.4
221436;0.6
221437;0.4
221438;0.6
221439;0.6
221440;0.6
221441;0.4
221442;0.4
221443;0.8
221444;0.6
221445;0.8
221446;0.8
221447;0.6
221448;0.8
221449;1.0
221450;0.8
221451;0.6
221452;0.4
221453;0.6
221454;0.4
221455;1.0
221456;0.6
221457;0.2
221458;0.4
221459;1.0
221460;0.4
221461;0.8
221462;0.2
221463;0.8
221464;0.8
221465;1.0
221466;0.8
221467;0.8
221468;0.4
221469;0.2
221470;0.6
221471;0.4
221472;1.0
221473;0.8
221474;0.6
221475;0.6
221476;0.2
221477;1.0
221478;0.4
221479;0.8
221480;0.8
221481;1.0
221482;1.0
221483;0.6
221484;0.4
221485;0.6
221486;0.6
221487;0.4
221488;0.4
221489;0.6
221490;0.0
221491;0.4
221492;1.0
221493;0.2
221494;0.4
221495;0.8
221496;0.2
221497;0.4
221498;0.8
221499;0.2
221500;0.8
221501;0.8
221502;0.8
221503;0.4
221504;0.4
221505;0.6
221506;1.0
221507;0.6
221508;0.6
221509;0.8
221510;0.4
221511;0.4
221512;0.6
221513;0.4
221514;0.8
221515;0.8
221516;0.6
221517;0.6
221518;0.6
221519;0.6
221520;0.4
221521;1.0
221522;0.4
221523;1.0
221524;0.4
221525;0.8
221526;0.4
221527;0.6
221528;0.4
221529;0.6
221530;0.8
221531;1.0
221532;0.4
221533;1.0
221534;0.8
221535;0.6
221536;0.4
221537;0.2
221538;0.4
221539;0.6
221540;0.8
221541;0.8
221542;0.6
221543;0.6
221544;0.4
221545;0.4
221546;0.6
221547;0.4
221548;0.4
221549;0.2
221550;0.8
221551;0.4
221552;0.4
221553;0.6
221554;0.4
221555;0.4
221556;0.4
221557;0.4
221558;0.8
221559;0.4
221560;0.8
221561;0.4
221562;0.6
221563;0.6
221564;0.8
221565;1.0
221566;0.4
221567;0.4
221568;0.4
221569;0.8
221570;0.8
221571;0.6
221572;0.6
221573;0.6
221574;0.8
221575;0.6
221576;0.8
221577;0.4
221578;0.6
221579;0.4
221580;0.4
221581;0.8
221582;0.8
221583;0.8
221584;1.0
221585;0.8
221586;0.8
221587;1.0
221588;0.2
221589;0.2
221590;0.8
221591;0.6
221592;0.6
221593;0.8
221594;0.6
221595;0.8
221596;0.6
221597;0.8
221598;1.0
221599;0.2
221600;0.8
221601;0.6
221602;0.6
221603;0.8
221604;0.6
221605;0.4
221606;0.6
221607;0.0
221608;1.0
221609;0.8
221610;0.8
221611;0.6
221612;1.0
221613;0.6
221614;0.6
221615;0.8
221616;0.4
221617;0.6
221618;0.2
221619;0.2
221620;0.6
221621;0.4
221622;0.4
221623;0.6
221624;0.4
221625;0.4
221626;0.8
221627;0.8
221628;0.6
221629;0.4
221630;0.2
221631;0.4
221632;0.4
221633;0.4
221634;0.8
221635;0.4
221636;0.8
221637;0.2
221638;0.6
221639;0.4
221640;1.0
221641;0.6
221642;0.8
221643;0.6
221644;1.0
221645;0.4
221646;0.4
221647;0.2
221648;1.0
221649;0.8
221650;0.8
221651;1.0
221652;0.6
221653;0.8
221654;0.6
221655;0.6
221656;0.8
221657;0.4
221658;0.8
221659;0.6
221660;0.0
221661;0.6
221662;1.0
221663;0.2
221664;0.8
221665;0.8
221666;1.0
221667;0.4
221668;0.6
221669;0.8
221670;0.4
221671;0.4
221672;0.2
221673;1.0
221674;0.6
221675;0.6
221676;0.4
221677;0.8
221678;0.6
221679;0.4
221680;0.8
221681;0.8
221682;0.2
221683;0.6
221684;0.6
221685;0.8
221686;1.0
221687;0.6
221688;0.2
221689;0.4
221690;1.0
221691;1.0
221692;0.4
221693;0.4
221694;0.8
221695;0.6
221696;0.6
221697;0.4
221698;0.8
221699;0.4
221700;0.6
221701;0.6
221702;0.8
221703;0.6
221704;0.6
221705;0.2
221706;0.4
221707;0.4
221708;0.6
221709;0.8
221710;0.4
221711;0.4
221712;0.2
221713;0.8
221714;0.4
221715;0.6
221716;0.8
221717;0.6
221718;0.6
221719;0.8
221720;0.2
221721;0.2
221722;0.8
221723;0.8
221724;0.4
221725;0.6
221726;0.6
221727;0.8
221728;0.6
221729;0.6
221730;0.8
221731;0.4
221732;0.2
221733;0.4
221734;0.6
221735;0.4
221736;0.6
221737;0.4
221738;0.6
221739;0.6
221740;0.8
221741;0.6
221742;0.8
221743;0.4
221744;1.0
221745;0.6
221746;0.8
221747;0.6
221748;0.6
221749;0.2
221750;0.4
221751;0.4
221752;0.8
221753;0.6
221754;0.2
221755;0.6
221756;0.4
221757;1.0
221758;0.6
221759;0.6
221760;0.2
221761;0.8
221762;0.4
221763;0.0
221764;0.8
221765;0.8
221766;0.4
221767;0.8
221768;0.6
221769;0.6
221770;0.6
221771;0.6
221772;0.6
221773;0.8
221774;0.6
221775;1.0
221776;0.2
221777;0.6
221778;0.8
221779;0.4
221780;0.6
221781;0.6
221782;1.0
221783;0.6
221784;0.2
221785;0.6
221786;0.6
221787;0.8
221788;0.6
221789;0.6
221790;0.4
221791;0.4
221792;0.8
221793;0.8
221794;1.0
221795;0.8
221796;0.6
221797;0.4
221798;0.2
221799;0.2
221800;0.6
221801;0.6
221802;0.8
221803;0.2
221804;0.8
221805;0.4
221806;0.6
221807;0.6
221808;0.4
221809;0.8
221810;1.0
221811;0.6
221812;0.4
221813;0.8
221814;0.8
221815;0.4
221816;0.8
221817;0.8
221818;0.4
221819;0.6
221820;0.8
221821;0.4
221822;1.0
221823;0.8
221824;0.6
221825;0.8
221826;0.4
221827;0.6
221828;0.4
221829;0.4
221830;0.4
221831;0.4
221832;0.6
221833;0.4
221834;0.8
221835;0.2
221836;0.2
221837;0.4
221838;1.0
221839;0.6
221840;0.6
221841;0.6
221842;0.6
221843;0.6
221844;0.0
221845;0.2
221846;0.6
221847;0.4
221848;0.2
221849;0.6
221850;0.6
221851;0.4
221852;0.6
221853;0.8
221854;1.0
221855;0.2
221856;0.2
221857;0.6
221858;0.2
221859;0.4
221860;0.2
221861;0.6
221862;0.4
221863;0.6
221864;0.8
221865;0.6
221866;0.6
221867;0.8
221868;0.6
221869;0.8
221870;0.8
221871;0.2
221872;0.4
221873;0.6
221874;0.4
221875;0.6
221876;0.6
221877;0.2
221878;0.4
221879;0.4
221880;0.6
221881;0.6
221882;1.0
221883;0.6
221884;1.0
221885;0.8
221886;0.8
221887;0.8
221888;0.6
221889;0.2
221890;0.8
221891;0.6
221892;0.8
221893;0.6
221894;0.8
221895;0.6
221896;0.8
221897;0.6
221898;0.6
221899;0.4
221900;0.0
221901;0.8
221902;0.8
221903;1.0
221904;0.6
221905;0.4
221906;0.2
221907;0.6
221908;0.4
221909;0.6
221910;0.8
221911;0.8
221912;0.6
221913;0.6
221914;0.2
221915;0.6
221916;0.2
221917;0.8
221918;0.4
221919;0.8
221920;0.6
221921;0.4
221922;0.4
221923;0.8
221924;0.4
221925;1.0
221926;0.2
221927;0.6
221928;0.4
221929;0.8
221930;0.6
221931;0.6
221932;0.6
221933;0.6
221934;0.8
221935;0.6
221936;0.4
221937;0.4
221938;0.6
221939;0.6
221940;1.0
221941;1.0
221942;0.8
221943;1.0
221944;1.0
221945;0.4
221946;0.8
221947;0.4
221948;1.0
221949;0.0
221950;0.8
221951;0.6
221952;0.8
221953;0.6
221954;0.8
221955;0.6
221956;1.0
221957;0.6
221958;0.0
221959;0.2
221960;0.4
221961;0.8
221962;0.6
221963;0.4
221964;0.8
221965;0.4
221966;0.2
221967;0.4
221968;0.2
221969;0.0
221970;0.6
221971;0.6
221972;0.6
221973;0.4
221974;0.6
221975;0.4
221976;0.6
221977;0.8
221978;0.8
221979;0.8
221980;0.2
221981;1.0
221982;0.6
221983;0.4
221984;0.8
221985;0.6
221986;0.2
221987;0.4
221988;0.6
221989;0.4
221990;0.6
221991;1.0
221992;1.0
221993;0.6
221994;0.6
221995;0.6
221996;1.0
221997;0.6
221998;0.2
221999;0.8
222000;0.8
222001;0.8
222002;0.4
222003;0.2
222004;0.6
222005;0.6
222006;0.4
222007;0.6
222008;0.4
222009;0.4
222010;0.2
222011;0.2
222012;0.2
222013;0.6
222014;0.6
222015;0.6
222016;0.4
222017;0.8
222018;0.6
222019;0.8
222020;0.8
222021;0.4
222022;0.4
222023;0.6
222024;0.6
222025;0.6
222026;0.2
222027;1.0
222028;0.4
222029;0.4
222030;1.0
222031;0.6
222032;0.4
222033;0.6
222034;0.6
222035;0.4
222036;0.4
222037;0.6
222038;1.0
222039;0.6
222040;0.6
222041;1.0
222042;0.6
222043;1.0
222044;0.8
222045;0.8
222046;0.6
222047;0.6
222048;0.2
222049;0.8
222050;0.8
222051;0.6
222052;0.8
222053;0.2
222054;0.0
222055;1.0
222056;1.0
222057;0.6
222058;0.2
222059;0.6
222060;0.6
222061;0.6
222062;0.6
222063;0.6
222064;0.6
222065;0.6
222066;0.4
222067;0.8
222068;0.4
222069;0.4
222070;0.2
222071;0.8
222072;0.6
222073;0.6
222074;1.0
222075;0.8
222076;0.8
222077;0.8
222078;0.6
222079;0.4
222080;0.0
222081;0.6
222082;1.0
222083;1.0
222084;0.8
222085;0.2
222086;0.4
222087;0.2
222088;0.6
222089;0.2
222090;1.0
222091;0.4
222092;0.4
222093;1.0
222094;0.8
222095;0.4
222096;0.2
222097;0.8
222098;0.8
222099;0.4
222100;0.4
222101;0.8
222102;0.8
222103;0.6
222104;0.6
222105;0.6
222106;1.0
222107;0.4
222108;0.0
222109;0.6
222110;0.8
222111;1.0
222112;0.6
222113;0.4
222114;0.8
222115;0.6
222116;0.6
222117;0.6
222118;0.8
222119;0.2
222120;0.6
222121;0.8
222122;0.4
222123;0.6
222124;0.4
222125;0.8
222126;0.8
222127;0.4
222128;0.0
222129;0.6
222130;0.4
222131;0.8
222132;0.8
222133;0.2
222134;0.6
222135;0.6
222136;0.4
222137;0.2
222138;0.6
222139;0.4
222140;0.8
222141;0.4
222142;0.4
222143;0.6
222144;0.6
222145;0.6
222146;0.4
222147;0.6
222148;0.4
222149;0.4
222150;0.6
222151;0.4
222152;0.4
222153;0.6
222154;0.6
222155;0.4
222156;0.6
222157;0.8
222158;0.4
222159;0.8
222160;0.4
222161;0.6
222162;0.6
222163;0.8
222164;0.4
222165;0.2
222166;0.6
222167;0.8
222168;0.6
222169;1.0
222170;0.4
222171;0.8
222172;0.8
222173;0.8
222174;0.6
222175;0.6
222176;0.4
222177;0.8
222178;0.6
222179;0.4
222180;0.6
222181;1.0
222182;0.4
222183;0.6
222184;0.8
222185;0.8
222186;0.8
222187;0.4
222188;0.4
222189;0.6
222190;0.6
222191;1.0
222192;1.0
222193;0.4
222194;0.4
222195;0.4
222196;0.8
222197;0.4
222198;0.6
222199;0.2
222200;1.0
222201;0.8
222202;0.6
222203;0.6
222204;0.6
222205;0.4
222206;0.8
222207;0.6
222208;1.0
222209;0.6
222210;0.6
222211;0.4
222212;0.4
222213;0.8
222214;0.6
222215;0.4
222216;0.6
222217;0.6
222218;1.0
222219;0.6
222220;0.8
222221;0.0
222222;0.6
222223;0.6
222224;0.2
222225;0.8
222226;0.8
222227;0.0
222228;0.2
222229;0.6
222230;0.4
222231;0.8
222232;1.0
222233;0.6
222234;0.2
222235;0.6
222236;0.8
222237;0.6
222238;0.4
222239;0.4
222240;0.2
222241;0.2
222242;0.4
222243;0.4
222244;0.4
222245;0.8
222246;0.6
222247;0.6
222248;0.8
222249;0.6
222250;0.8
222251;0.4
222252;0.4
222253;0.8
222254;0.8
222255;0.8
222256;0.6
222257;0.8
222258;0.2
222259;0.6
222260;0.6
222261;0.8
222262;0.8
222263;0.4
222264;0.8
222265;0.6
222266;0.6
222267;0.6
222268;0.6
222269;1.0
222270;0.6
222271;0.8
222272;0.4
222273;0.8
222274;0.8
222275;0.8
222276;0.2
222277;0.8
222278;0.6
222279;1.0
222280;0.6
222281;0.6
222282;0.6
222283;0.2
222284;0.2
222285;0.8
222286;1.0
222287;0.8
222288;0.6
222289;1.0
222290;0.6
222291;0.4
222292;0.6
222293;0.4
222294;1.0
222295;0.2
222296;0.6
222297;0.4
222298;0.8
222299;1.0
222300;0.6
222301;0.8
222302;0.8
222303;0.8
222304;0.6
222305;0.2
222306;0.6
222307;0.4
222308;1.0
222309;0.8
222310;0.0
222311;0.4
222312;0.4
222313;0.2
222314;0.6
222315;0.6
222316;0.6
222317;0.6
222318;0.8
222319;0.8
222320;0.2
222321;0.4
222322;0.8
222323;0.6
222324;1.0
222325;0.8
222326;0.6
222327;0.6
222328;0.2
222329;0.6
222330;0.2
222331;0.4
222332;0.2
222333;0.2
222334;0.0
222335;0.4
222336;0.8
222337;0.6
222338;0.4
222339;0.6
222340;0.8
222341;0.4
222342;0.8
222343;0.8
222344;0.6
222345;0.4
222346;0.8
222347;1.0
222348;0.2
222349;0.8
222350;0.6
222351;0.8
222352;1.0
222353;0.0
222354;0.4
222355;0.4
222356;0.6
222357;0.8
222358;0.6
222359;0.4
222360;0.6
222361;0.6
222362;0.8
222363;0.4
222364;0.4
222365;1.0
222366;0.8
222367;0.4
222368;0.6
222369;0.8
222370;0.2
222371;0.2
222372;0.8
222373;0.2
222374;0.4
222375;0.4
222376;0.8
222377;0.6
222378;0.8
222379;0.2
222380;0.0
222381;0.4
222382;0.6
222383;0.2
222384;0.4
222385;0.2
222386;0.6
222387;0.8
222388;0.4
222389;0.8
222390;0.6
222391;0.8
222392;1.0
222393;0.2
222394;1.0
222395;0.2
222396;0.8
222397;0.6
222398;0.2
222399;0.8
222400;0.6
222401;0.4
222402;0.8
222403;0.4
222404;0.6
222405;0.2
222406;0.8
222407;0.0
222408;0.6
222409;0.4
222410;0.8
222411;0.6
222412;0.4
222413;1.0
222414;0.4
222415;0.2
222416;0.6
222417;0.6
222418;0.4
222419;0.4
222420;0.4
222421;0.6
222422;1.0
222423;0.8
222424;0.4
222425;0.8
222426;0.8
222427;0.6
222428;0.6
222429;0.4
222430;0.6
222431;1.0
222432;0.4
222433;0.2
222434;0.4
222435;1.0
222436;0.6
222437;0.6
222438;0.6
222439;1.0
222440;1.0
222441;0.6
222442;0.6
222443;0.4
222444;0.8
222445;1.0
222446;0.8
222447;0.8
222448;0.6
222449;0.4
222450;0.8
222451;1.0
222452;0.4
222453;0.8
222454;1.0
222455;0.6
222456;1.0
222457;0.8
222458;0.6
222459;0.4
222460;0.4
222461;0.6
222462;0.4
222463;1.0
222464;0.6
222465;1.0
222466;0.8
222467;0.4
222468;1.0
222469;0.8
222470;0.6
222471;0.4
222472;0.6
222473;1.0
222474;0.6
222475;0.2
222476;0.6
222477;0.8
222478;0.8
222479;0.2
222480;0.4
222481;0.8
222482;0.4
222483;0.8
222484;0.6
222485;0.6
222486;0.6
222487;0.8
222488;0.4
222489;1.0
222490;0.6
222491;0.6
222492;0.4
222493;0.8
222494;0.6
222495;0.8
222496;0.4
222497;0.4
222498;0.8
222499;1.0
222500;0.8
222501;0.8
222502;0.8
222503;0.8
222504;0.4
222505;1.0
222506;0.2
222507;0.8
222508;0.8
222509;1.0
222510;0.8
222511;0.2
222512;0.4
222513;0.8
222514;0.8
222515;0.6
222516;0.8
222517;0.8
222518;0.4
222519;0.4
222520;0.4
222521;0.4
222522;0.8
222523;0.4
222524;0.4
222525;0.6
222526;0.6
222527;0.6
222528;1.0
222529;0.6
222530;0.6
222531;0.4
222532;0.4
222533;0.6
222534;0.8
222535;0.2
222536;1.0
222537;0.8
222538;0.2
222539;0.6
222540;0.6
222541;0.8
222542;0.2
222543;0.8
222544;0.6
222545;0.6
222546;0.6
222547;0.8
222548;0.4
222549;0.8
222550;0.8
222551;0.8
222552;0.6
222553;0.8
222554;0.6
222555;0.6
222556;0.4
222557;0.6
222558;0.6
222559;0.8
222560;0.4
222561;0.6
222562;0.6
222563;0.8
222564;0.6
222565;0.4
222566;0.8
222567;0.6
222568;0.8
222569;0.4
222570;0.4
222571;0.8
222572;0.6
222573;0.6
222574;0.2
222575;0.4
222576;0.6
222577;0.6
222578;0.2
222579;0.8
222580;0.4
222581;1.0
222582;1.0
222583;0.8
222584;0.4
222585;0.4
222586;0.8
222587;0.2
222588;0.6
222589;0.6
222590;0.8
222591;0.2
222592;0.6
222593;0.4
222594;0.6
222595;0.8
222596;0.8
222597;0.6
222598;0.8
222599;0.6
222600;0.6
222601;0.4
222602;1.0
222603;0.8
222604;0.4
222605;0.6
222606;0.8
222607;0.4
222608;0.8
222609;0.6
222610;0.8
222611;0.0
222612;0.4
222613;0.6
222614;0.4
222615;0.8
222616;0.2
222617;0.4
222618;0.2
222619;0.8
222620;0.8
222621;0.2
222622;0.2
222623;0.4
222624;0.6
222625;0.6
222626;1.0
222627;0.4
222628;0.8
222629;0.6
222630;0.4
222631;0.6
222632;0.4
222633;0.8
222634;0.6
222635;0.6
222636;0.8
222637;0.6
222638;1.0
222639;0.2
222640;0.4
222641;0.4
222642;1.0
222643;0.8
222644;0.6
222645;0.6
222646;0.8
222647;0.8
222648;0.6
222649;0.8
222650;1.0
222651;0.4
222652;0.6
222653;0.8
222654;0.0
222655;0.4
222656;0.2
222657;0.6
222658;0.4
222659;0.6
222660;0.4
222661;0.4
222662;0.6
222663;0.8
222664;0.8
222665;0.4
222666;0.8
222667;0.6
222668;1.0
222669;0.8
222670;1.0
222671;0.4
222672;0.8
222673;0.0
222674;0.8
